,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
0,278017541,victorav,1374972.0,6aaed07f3d5b0f62dc26,16410,landmark_detection,30.17,2020-10-04 20:47:55 UTC,,,"{""source"":""api"",""session"":""9eae289212e5bcb12344aaffc7063ed3e4e9125e39683dfd5df1d72ea1e95852"",""viewport"":{""width"":1440,""height"":718},""started_at"":""2020-10-04T20:47:07.892Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36"",""utc_offset"":""-46800"",""finished_at"":""2020-10-04T20:47:55.409Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":913,""clientHeight"":646,""naturalWidth"":2574,""naturalHeight"":1821}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-10-04T20:47:07.713Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":629.945068359375,""y"":877.1887817382812,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1227.169677734375,""y"":910.1807861328125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":733.7647705078125,""y"":775.9340209960938,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":738.5093383789062,""y"":991.8956909179688,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":912.6282958984375,""y"":750.8350219726562,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":894.5856323242188,""y"":993.9762573242188,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""50445441"":{""retired"":null,""grid"":""Grid A"",""capture"":""357"",""frog_id"":""130"",""filename"":""00_0-357.jpg""}}",50445441
425,314030184,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:07:50 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:07:29.044Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:07:49.640Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":920,""clientHeight"":650,""naturalWidth"":2840,""naturalHeight"":2008}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":899.4221801757812,""y"":966.2046508789062,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1486.3475341796875,""y"":1065.281982421875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1021.114990234375,""y"":894.050537109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":973.7301635742188,""y"":1100.820556640625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1190.1925048828125,""y"":910.2044677734375,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1129.8846435546875,""y"":1158.974609375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241061"":{""retired"":null,""grid"":""Grid B"",""capture"":""2577"",""frog_id"":""136"",""filename"":""_100-2577.jpg""}}",53241061
426,314030231,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:08:13 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:07:49.654Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:08:13.073Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":977,""clientHeight"":632,""naturalWidth"":2745,""naturalHeight"":1774}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1019.1524047851562,""y"":851.33935546875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1408.3240966796875,""y"":918.9962158203125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1104.1572265625,""y"":792.3563842773438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1081.6048583984375,""y"":934.609375,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1221.5447998046875,""y"":791.7781372070312,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1211.71435546875,""y"":984.340087890625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53240954"":{""retired"":null,""grid"":""Grid C"",""capture"":""4699"",""frog_id"":""326"",""filename"":""1100-4699.jpg""}}",53240954
427,314030288,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:08:45 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:08:13.085Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:08:44.980Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":656,""clientHeight"":650,""naturalWidth"":1824,""naturalHeight"":1808}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":575.6409912109375,""y"":864.034912109375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1072.0311279296875,""y"":965.3550415039062,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":690.3134155273438,""y"":794.9172973632812,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":651.0420532226562,""y"":976.35107421875,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":825.4069213867188,""y"":810.6258544921875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":814.4109497070312,""y"":1021.9058227539062,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53239086"":{""retired"":null,""grid"":""Grid A"",""capture"":""630"",""frog_id"":""176"",""filename"":""1110_630.JPG""}}",53239086
428,314030324,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:09:08 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:08:44.993Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:09:07.587Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":551,""clientHeight"":650,""naturalWidth"":1396,""naturalHeight"":1648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":618.1926879882812,""y"":685.6600341796875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1168.390869140625,""y"":709.427734375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":731.35693359375,""y"":597.764892578125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":708.3767700195312,""y"":803.7025146484375,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":885.1472778320312,""y"":577.436279296875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":840.07080078125,""y"":836.4050903320312,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53238168"":{""retired"":null,""grid"":""Grid D"",""capture"":""10568"",""frog_id"":""1048"",""filename"":""1100-10568.JPG""}}",53238168
429,314030369,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:09:29 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:09:07.603Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:09:28.361Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":977,""clientHeight"":648,""naturalWidth"":2816,""naturalHeight"":1868}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":908.1514892578125,""y"":999.1011962890625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1566.552978515625,""y"":997.636474609375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1019.4718627929688,""y"":913.413818359375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1009.9510498046875,""y"":1127.99853515625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1223.071044921875,""y"":870.2039184570312,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1170.34033203125,""y"":1138.251708984375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53240274"":{""retired"":null,""grid"":""Grid D"",""capture"":""6765"",""frog_id"":""360"",""filename"":""1000-6765.jpg""}}",53240274
430,314030395,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:09:47 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:09:29.445Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:09:46.687Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":650,""naturalWidth"":1864,""naturalHeight"":1920}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:05:57.774Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":896.546630859375,""y"":577.0018310546875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":963.924072265625,""y"":1161.7874755859375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1016.0463256835938,""y"":662.1771240234375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":794.8447875976562,""y"":693.9589233398438,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1080.8812255859375,""y"":805.8309936523438,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":789.7597045898438,""y"":871.9371948242188,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53238269"":{""retired"":null,""grid"":""Grid C"",""capture"":""8140"",""frog_id"":""819"",""filename"":""1100-8140.JPG""}}",53238269
431,314030442,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:10:10 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:09:46.701Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:10:09.676Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":660,""clientHeight"":650,""naturalWidth"":1804,""naturalHeight"":1776}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1178.489990234375,""y"":919.5736694335938,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":764.6810302734375,""y"":808.448486328125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":748.8060302734375,""y"":985.1904296875,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":642.5518188476562,""y"":891.678466796875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":860.989501953125,""y"":798.9234619140625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":904.3812255859375,""y"":1023.2904663085938,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53726511"":{""retired"":{""id"":75332805,""workflow_id"":16410,""classifications_count"":2,""created_at"":""2020-12-26T07:30:07.662Z"",""updated_at"":""2021-04-09T03:51:24.498Z"",""retired_at"":""2021-04-09T03:51:24.489Z"",""subject_id"":53726511,""retirement_reason"":""classification_count""},""grid"":""Pukeokahu Frog Monitoring"",""capture"":""8576"",""frog_id"":""288"",""filename"":""11_0-8576.JPG""}}",53726511
432,314030493,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:10:34 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:10:09.689Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:10:34.163Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":955,""clientHeight"":650,""naturalWidth"":2790,""naturalHeight"":1900}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1478.41650390625,""y"":1037.2010498046875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":878.6456298828125,""y"":897.8046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1019.8760375976562,""y"":813.4332885742188,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":995.1148681640625,""y"":1019.7764892578125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1162.940673828125,""y"":805.1795654296875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1151.9356689453125,""y"":1087.6405029296875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53242689"":{""retired"":null,""grid"":""Grid B"",""capture"":""2447"",""frog_id"":""159"",""filename"":""1100-2447.jpg""}}",53242689
433,314030540,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:10:55 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:10:34.188Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:10:54.893Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":926,""clientHeight"":650,""naturalWidth"":2916,""naturalHeight"":2048}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1084.4267578125,""y"":963.7184448242188,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":2012.41796875,""y"":1002.987548828125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1229.1024169921875,""y"":823.1763305664062,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":1206.36767578125,""y"":1122.8616943359375,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1539.1217041015625,""y"":833.5103149414062,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1503.9862060546875,""y"":1164.1976318359375,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53240373"":{""retired"":{""id"":73780669,""workflow_id"":16410,""classifications_count"":2,""created_at"":""2020-12-09T12:16:49.878Z"",""updated_at"":""2021-04-12T02:43:20.629Z"",""retired_at"":""2021-04-12T02:43:20.623Z"",""subject_id"":53240373,""retirement_reason"":""classification_count""},""grid"":""Grid D"",""capture"":""6021"",""frog_id"":""17"",""filename"":""1101-6021.jpg""}}",53240373
434,314030581,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:11:13 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:10:54.907Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:11:12.546Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":815,""clientHeight"":650,""naturalWidth"":2490,""naturalHeight"":1987}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":1690.0023193359375,""y"":1088.4788818359375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":833.5457153320312,""y"":1108.2130126953125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":996.6802978515625,""y"":991.1244506835938,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":990.102294921875,""y"":1258.1915283203125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1224.279296875,""y"":945.078369140625,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1183.4957275390625,""y"":1247.666748046875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241064"":{""retired"":null,""grid"":""Grid D"",""capture"":""7651"",""frog_id"":""3"",""filename"":""0001-7651.jpg""}}",53241064
435,314030640,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:11:31 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:11:12.559Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:11:30.740Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":831,""clientHeight"":650,""naturalWidth"":1676,""naturalHeight"":1312}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":227.0518341064453,""y"":607.2149658203125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":709.3528442382812,""y"":639.5028686523438,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":313.8256530761719,""y"":538.6030883789062,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":311.8076477050781,""y"":700.0427856445312,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":475.26531982421875,""y"":516.4051513671875,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":471.2293395996094,""y"":722.24072265625,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53242875"":{""retired"":null,""grid"":""Grid C"",""capture"":""5934"",""frog_id"":""840"",""filename"":""0100-5934.JPG""}}",53242875
436,314030690,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:11:52 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:11:30.753Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:11:51.761Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":942,""clientHeight"":650,""naturalWidth"":2610,""naturalHeight"":1802}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":795.6929321289062,""y"":1003.0924072265625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1433.19287109375,""y"":928.25537109375,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":906.5624389648438,""y"":878.3640747070312,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":939.8233642578125,""y"":1091.7879638671875,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1083.9537353515625,""y"":811.8423461914062,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1072.8668212890625,""y"":1111.190185546875,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53242835"":{""retired"":null,""grid"":""Grid A"",""capture"":""261"",""frog_id"":""106"",""filename"":""1_00-261.jpg""}}",53242835
437,314030772,Beni_Kemp,2254510.0,0f3cbbfadb06f760b515,16410,landmark_detection,30.17,2021-03-03 13:12:24 UTC,,,"{""source"":""api"",""session"":""bb17be91bbeecb64c8729b639ee7dd1c2a5ece686f2180760e42c82ea6abc0c9"",""viewport"":{""width"":1536,""height"":722},""started_at"":""2021-03-03T13:11:51.776Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0"",""utc_offset"":""-7200"",""finished_at"":""2021-03-03T13:12:23.886Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":977,""clientHeight"":650,""naturalWidth"":2528,""naturalHeight"":1680}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-03-03T13:09:29.029Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""37754""}","[{""task"":""T0"",""task_label"":""Label the landmarks"",""value"":[{""x"":921.7299194335938,""y"":715.6077880859375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tip of snout""},{""x"":1268.3275146484375,""y"":810.5772094726562,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Vent""},{""x"":1011.0173950195312,""y"":657.976806640625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Right eye""},{""x"":992.3482055664062,""y"":791.9080200195312,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Left eye""},{""x"":1092.187744140625,""y"":664.470458984375,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Right front leg""},{""x"":1075.9537353515625,""y"":825.9995727539062,""tool"":5,""frame"":0,""details"":[],""tool_label"":""Left front leg""}]}]","{""53241847"":{""retired"":{""id"":73763042,""workflow_id"":16410,""classifications_count"":2,""created_at"":""2020-12-09T08:13:33.502Z"",""updated_at"":""2021-04-01T01:18:42.112Z"",""retired_at"":""2021-04-01T01:18:42.093Z"",""subject_id"":53241847,""retirement_reason"":""classification_count""},""grid"":""Grid D"",""capture"":""6396"",""frog_id"":""215"",""filename"":""0100-6396.jpg""}}",53241847
